title,link,summary,category
Blondshell and Bully Tear Through 'Docket' in New Video,https://www.rollingstone.com/music/music-news/blondshell-bully-docket-video-1235046543/,"""When we were sitting in the studio and I heard her voice coming through, I was just kind of shocked and in awe of her,"" Sabrina Teitelbaum said of Alicia Bognanno",Isn't It Wrong?
Want to Buy One of Wilco's Rare Guitars? Now's Your Chance,https://www.rollingstone.com/music/music-news/wilco-rare-guitars-sale-jeff-tweedy-1235041756/,"""I’ll be honest, I’m surprised Jeff [Tweedy] is selling this one,"" Loft manager says of one item being offered in Reverb sale",Pick Up the Change
Pom Pom Squad Return With Grunge-y Summer Stunner 'Downhill',https://www.rollingstone.com/music/music-news/pom-pom-squad-downhill-1235045842/,The track marks Mia Berrin & Co.'s first new music since 2021'sDeath of a Cheerleader,Head Cheerleader
Flo Milli Is Feeling Herself on NPR Tiny Desk Debut,https://www.rollingstone.com/music/music-news/flo-milli-npr-tiny-desk-1235046787/,"The rapper ran through a set of hits including ""Conceited, """"Beef FloMix,"" ""Never Lose Me,"" and more",Flo and the Floettes
Blackpink’s Lisa Shares Snippet of Solo Single ‘Rockstar’,https://www.rollingstone.com/music/music-news/blackpink-lisa-solo-single-rockstar-snippet-1235046780/,The highly-anticipated track is set to arrive later this week,Coming Soon
Watch Jelly Roll Premiere Rousing Single 'Burning' on 'Kimmel',https://www.rollingstone.com/music/music-news/jelly-roll-burning-kimmel-performance-1235046774/,The musician also told guest host Martin Short that he's added 16 dates to his forthcoming tour,Late-Night TV
Hear Kelly Clarkson Fly High on Cover of Sia's 'Bird Set Free',https://www.rollingstone.com/music/music-news/kelly-clarkson-sia-bird-set-free-cover-1235046731/,"""I love songwriters and singers, like Sia, that are so passionate and you can tell have lived the song,"" Clarkson said of Sia in 2015",Clarkson's Songbird
Bright Eyes Preview First New Album in Four Years With 'Bells and Whistles',https://www.rollingstone.com/music/music-news/bright-eyes-five-dice-all-threes-album-bells-and-whistles-1235046605/,"The band'sFive Dice, All Threes arrives on Sept. 20",10th Album
BTS’ V Teases New Photo Book — Not Solo Music —With Cryptic ‘Type 1’ Poster,https://www.rollingstone.com/music/music-news/bts-v-type-1-project-announcement-1235046554/,The 224-page release is out July 9,I Still Wonder
Anderson .Paak Will Perform All of 'Malibu' on 2024 Tour,https://www.rollingstone.com/music/music-news/anderson-paak-will-perform-malibu-2024-amphitheater-tour-1235046512/,Musician will be joined onstage by the Free Nationals on the 14-stop tour,Surfing Nationwide
Bernie Taupin's Life and Lyrics Inspire Feature-Length Documentary,https://www.rollingstone.com/music/music-news/bernie-taupin-documentary-announcement-1235046477/,"The film will be directed by Matthew Miele, who describes the project as being ""a story I have been working toward my entire career""",Man Behind the Music
Katy Perry Unveils 'Woman's World' Lyrics on 500-Foot Dress Train in Paris,https://www.rollingstone.com/music/music-news/katy-perry-teases-womans-world-lyrics-red-dress-train-1235046456/,Pop icon announced her comeback single earlier this month,Perry in Paris
Kelsea Ballerini Settles Lawsuit With Fan Who Leaked Unreleased Music,https://www.rollingstone.com/music/music-news/kelsea-ballerini-settles-lawsuit-leaked-music-1235046400/,The fan agreed to a permanent court order restricting him from accessing any unreleased content from the country musician,Illegal Leaks
André 3000 Takes 'New Blue Sun' for a Second Tour Run at Larger Venues,https://www.rollingstone.com/music/music-news/andre-3000-new-blue-sun-second-tour-1235046371/,The 26-date trek kicks off in New Orleans at Orpheum Theater and runs through the fall,Back on Flute
"Justice, Peggy Gou, LCD Soundsystem Lead a New Two-Day Block Party in Vegas",https://www.rollingstone.com/music/music-news/a-big-beautiful-block-party-justice-peggy-gou-lcd-soundsystem-las-vegas-1235046038/,"Life Is Beautiful will debut A Big Beautiful Block Party in DTLV featuring Jamie XX, James Blake, Thundercat, Jungle, and more",Life Is Beautiful
"Kim Gordon Drops New Video for ‘ECRP,’ Directed by Daughter Coco Gordon Moore",https://www.rollingstone.com/music/music-news/kim-gordon-ecrp-new-song-video-1235046380/,"The non-album single follows the release of second solo album,The Collective",Family Talent
'I Am: Celine Dion': 5 Things We Learned From Harrowing Documentary,https://www.rollingstone.com/music/music-news/i-am-celine-dion-documentary-stiff-person-syndrome-summary-1235046253/,A new Amazon Prime film follows the renowned singer as she navigates stiff-person syndrome,celine's fight
"Brittney Spencer, Joy Oladokun, Tanner Adell Give Beyoncé Catalogue Classics the Nashville Treatment",https://www.rollingstone.com/music/music-news/beyonce-country-covers-apple-music-1235046325/,"Apple Music'sNashville Sessions: Beyoncé Coveredhighlights Black country artists reimagining ""Sandcastles,"" ""Irreplaceable,"" ""II Most Wanted,"" ""Halo,"" and more",Country Covers Carter
"Shifty Shellshock, Frontman of Crazy Town, Dead at 49",https://www.rollingstone.com/music/music-news/shifty-shellshock-crazy-town-dead-obituary-1235046223/,"The musician, born Seth Binzer, co-founded the rap rock band in the Nineties that scored the Number One single ""Butterfly"" in 2001",Obituary
Taylor Swift Won Travis Kelce Over When She Didn't Shy Away From Media 'Madness': 'She Wants to Support Me',https://www.rollingstone.com/music/music-news/travis-kelce-falling-for-taylor-swift-1235046245/,"""It can get crazy for somebody with that much attention, and she just keeps it so chill and so cool,"" the Kansas City Chiefs player explained on a recent podcast episode",Match Made in Madness
Post Malone Revs Up for 'F-1 Trillion' Tour,https://www.rollingstone.com/music/music-news/post-malone-2024-f-1-trillion-tour-dates-1235046238/,The musician will hit the road in September in support of his first country album,Yee-Haw
"Lucinda Williams, Jakob Dylan, Counting Crows, and More to Perform at Jesse Malin Benefit Concert",https://www.rollingstone.com/music/music-news/jesse-malin-benefit-concert-lineup-1235045702/,"Slated for Dec. 1 at the Beacon Theatre in New York, the show will also mark Malin's first public live performance since suffering a spinal stroke in 2023",Live PMA
Judge Says James Dolan Sex Trafficking Lawsuit Must Allege 'Fraud or Coercion' to Survive,https://www.rollingstone.com/music/music-news/james-dolan-harvey-weinstein-sex-trafficking-lawsuit-amendment-1235046199/,"The woman accusing Dolan of sex trafficking ""fails to allege a commercial sex act” in her complaint, a federal judge ruled",COURTS
Tom Petty Doc Producers Accused of Stealing Filmmaker's Footage in New Lawsuit,https://www.rollingstone.com/music/music-news/tom-petty-documentary-stole-filmmaker-footage-lawsuit-1235045990/,"“[Martyn] Atkins had been conned into believing he would produce and direct the film so that Atkins would reveal the location of his footage to defendants,” the lawsuit alleges",Courts and Trials
Taylor Swift Is 'Still Cracking Up' and 'Swooning' Over Travis Kelce's Eras Tour Debut,https://www.rollingstone.com/music/music-news/taylor-swift-still-cracking-up-over-travis-kelce-eras-tour-debut-1235045827/,"""Never going to forget these shows,"" Swift wrote about her first set of shows in London",Actor Trav
Snoop Dogg Earns His Olympic Stripes With 200-Meter Sprint,https://www.rollingstone.com/music/music-news/snoop-dogg-2024-olympics-200m-sprint-track-trials-1235045817/,The rapper popped up at Team USA's track and field trials in preparation for his gig as a guest commentator at the 2024 Paris games,Dogg Dash
Sabrina Carpenter Earns First Career Number One With 'Please Please Please',https://www.rollingstone.com/music/music-news/sabrina-carpenter-please-please-please-hot-100-1235045796/,"""Please Please Please"" arrived earlier this month as a follow-up to ""Espresso,"" the sunny lead single from the singer and songwriter's upcoming albumShort n' Sweet",Keeps Getting Sweeter
Shaboozey Announces Fall 2024 Tour Dates,https://www.rollingstone.com/music/music-news/shaboozey-headlining-tour-1235045673/,"The headlining North American trek in support ofWhere I’ve Been, Isn’t Where I’m Goingkicks off in Minneapolis",Let's Get Tipsy
A Posthumous Sophie Album Is on the Way,https://www.rollingstone.com/music/music-news/posthumous-sophie-album-announced-1235044669/,"The avant-pop producer's family surprise-releasedSophie's first single ""Reason Why"" with Kim Petras and BC Kingdom Monday",MSMSMSM_FOREVER
"Anderson .Paak, Thundercat, More Will Guest Star on 'Yo Gabba GabbaLand'",https://www.rollingstone.com/music/music-news/anderson-paak-thundercat-guest-star-yo-gabba-gabbaland-1235045653/,"Flea, Reggie Watts, Portugal. The Man, Betty Who, and the Drums will also make appearances",Dancey Dance
"Ms. Lauryn Hill, the Fugees Extend 'Miseducation Anniversary Tour' With 2024 Dates",https://www.rollingstone.com/music/music-news/ms-lauryn-hill-the-fugees-2024-tour-dates-1235045575/,The hip-hop pioneers will kick off the 21-date run in August,Ready or Not
Rolling Stone Has a New Album Rating System. It’s the Old Rolling Stone Album Rating System,https://www.rollingstone.com/music/music-news/rolling-stone-album-reviews-1235042537/,It’s star time ... again!,Shine On
"Camila Cabello Previews New Album 'C, XOXO' With Live Song Debuts at Rock in Rio",https://www.rollingstone.com/music/music-news/camila-cabello-rock-in-rio-song-premieres-1235045429/,"The singer performed her unreleased City Girls collaboration ""Dade Country Dreaming,"" her upcoming single ""Chanel No. 5,"" and five other songs from the album, set for release on Friday",Unreleased
Lauv Plots Special 'One Night In' Mini-Tour,https://www.rollingstone.com/music/music-news/lauv-fall-2024-tour-dates-1235045440/,"The pop singer-songwriter will play four shows in Boston, New York City, Berkeley, and Los Angeles this fall",Lauv Live
AI's Most Ambitious Music Generators Accused of 'Massive' Infringement In New Lawsuit,https://www.rollingstone.com/music/music-news/record-labels-sue-music-generators-suno-and-udio-1235042056/,The RIAA accused the companies Suno and Udio of infringing millions of songs to illegally train their AI music models,AI Music
Taylor Swift Indirectly Reminds Dave Grohl That Her Eras Tour Band Does Play Live for Over Three Hours,https://www.rollingstone.com/music/music-news/taylor-swift-dave-grohl-comments-1235045362/,"The Foo Fighters leader seemingly took a shot at the singer, saying, “We’ve had more than a few eras, and more than a few fucking errors as well. Just a couple. That’s because we actually play live""",What? Just Saying
MJ Lenderman Gets Upstaged by Jugglers and Speed Eaters in 'She's Leaving You' Video,https://www.rollingstone.com/music/music-news/mj-lenderman-new-album-manning-fireworks-shes-leaving-you-1235044850/,"The Asheville musician is back with the lead single from his next album,Manning Fireworks, out in September",Asheville's Finest
Will Smith Will Get Jiggy With Some New Music at the 2024 BET Awards,https://www.rollingstone.com/music/music-news/will-smith-debut-new-song-2024-bet-awards-1235045361/,The actor/rapper is set to debut a new song at the show later this week,Big Willie Style
Charli XCX 'Will Not Tolerate' Fans Chanting 'Taylor Swift Is Dead' at Her Concerts,https://www.rollingstone.com/music/music-news/charli-xcx-addresses-taylor-swift-chants-1235045345/,"""It disturbs me that anyone would think there is room for this in this community,"" singer wrote on an Instagram Story following a performance in Brazil",Not The Vibe
"Paul McCartney, Prince William, Tom Cruise: All the Celebs at Taylor Swift's London Shows",https://www.rollingstone.com/music/music-news/taylor-swift-paul-mccartney-prince-william-tom-cruise-celebs-london-shows-1235045322/,"The singer’s three-day stint at Wembley Stadium drew famous fans, including a cameo onstage from her boyfriend, Travis Kelce",A-List Fans
Taylor Swift Brings Travis Kelce Onstage at London Eras Tour Show,https://www.rollingstone.com/music/music-news/taylor-swift-travis-kelce-eras-tour-debut-london-show-1235045292/,"The singer also surprised fans with an appearance from Gracie Abrams; the pair debuted their collaboration ""Us"" live",Surprises galore
"Watch the Killers Cover New Order, Stone Roses at Manchester Concert",https://www.rollingstone.com/music/music-news/the-killers-cover-new-order-stone-roses-manchester-concert-1235045249/,"Band brings back ""True Faith"" and performs ""Ten Storey Love Story"" for first time during third show of four-night stand in British city.",Mancunian Tribute
Taylor Swift Performs ‘Castles Crumbling’ With Hayley Williams at London Show,https://www.rollingstone.com/music/music-news/taylor-swift-hayley-williams-castles-crumbling-performance-london-1235045157/,"The singer also debuted ""Thank You, Aimee"" live at her second of three shows at Wembley Stadium",Hope for a Dynasty
"Iranian Rapper Toomaj Salehi Has Death Sentence Overturned, Will Face Retrial",https://www.rollingstone.com/music/music-news/iranian-rapper-toomaj-salehi-death-sentence-overturned-retrial-1235045139/,"Country's supreme court finds sentence against rapper who criticized Iranian government was ""in excess of legal punishment""",#FREETOOMAJ
See the Decemberists Showcase New Album Tracks for 'Saturday Sessions',https://www.rollingstone.com/music/music-news/the-decemberists-cbs-mornings-saturday-sessions-1235045131/,"Colin Meloy and company perform three tracks fromAs It Ever Was, So It Will Be Againplus talk songwriting and touring onCBS Saturday Morning",saturday sessions
Justin Timberlake Addresses His 'Tough Week' at First Concert After DWI Arrest,https://www.rollingstone.com/music/music-news/justin-timberlake-tough-week-first-concert-dwi-arrest-1235045126/,"""I know I'm hard to love sometimes but you keep loving me right back,"" singer tells Chicago audience, alluding to Tuesday's arrest",'ups and downs'
Taylor Swift Performs ‘The Black Dog’ Live for First Time at London Show,https://www.rollingstone.com/music/music-news/taylor-swift-the-black-dog-live-debut-london-1235045062/,The star also played a mash-up of “Maroon” and “Come Back... Be Here” for the crowd at Wembley Stadium on Friday night,Magic Fabric
Monica Reflects on 'Closing the Gaps' With Brandy After 'The Boy Is Mine' Remix,https://www.rollingstone.com/music/music-news/monica-brandy-the-boy-is-mine-remix-reunite-1235045057/,The duo reconnected on Ariana Grande's reimagining of their 1998 hit,Queens Connecting
"Marina 'Cried Listening' to Charli XCX, Lorde Heal on 'Girl, So Confusing'",https://www.rollingstone.com/music/music-news/marina-charli-xcx-lorde-girl-so-confusing-song-1235045018/,"""It’s so courageous and human to make work about this topic and it’s so healing to listen to it,"" wrote Marina",A Familiar Froot <3
Dave Davies Talks Rock Hall Trophy eBay Listing: 'I Was Shocked',https://www.rollingstone.com/music/music-news/dave-davies-rock-hall-trophy-1235044661/,Kinks guitarist says he feels confident he and the seller will reach a resolution where he will get it back,Kink Kontroversy
Brittney Spencer Brings Baltimore Blues and Nashville Notes to NPR Tiny Desk Debut,https://www.rollingstone.com/music/music-news/brittney-spencer-npr-tiny-desk-concert-1235044941/,"The musician performed six songs from her debut albumMy Stupid Life, including ""Bigger Than the Song,"" ""The Last Time,"" ""Night In,"" and more",My First Radio
"Megan Thee Stallion Shares 'Megan' Track List With Victoria Monét, UGK Collabs",https://www.rollingstone.com/music/music-news/megan-thee-stallion-shares-megan-track-list-victoria-monet-ugk-collabs-1235044936/,"GloRilla, Kyle Ricch, and Japanese rapper Yuki Chiba (formerly Kohh) are also featured on the 16-track LP",Album: Coming
Kiss Guitar Tech Widow's Wrongful Death Suit Survives Major Hurdle,https://www.rollingstone.com/music/music-news/kiss-guitar-tech-widows-wrongful-death-suit-survives-major-challenge-1235043976/,"The family of guitar tech Fran Stueber, who died of Covid in a hotel room during the band's End of the Road tour, first sued the band last October",Courts and Crime
Pop Smoke Murder: Final Defendant's Trial Delayed After Plea Negotiations Fall Through,https://www.rollingstone.com/music/music-news/pop-smoke-murder-trial-delayed-1235023063/,"“A few things need to be ironed out. If they don’t get resolved, we’ll go to trial,"" a defense lawyer for Corey Walker tellsRolling Stone",Pop Smoke Murder Trial
Watch Lana Del Rey and Quavo Premiere Unreleased Collaboration 'Tough' at Fenway Park,https://www.rollingstone.com/music/music-news/lana-del-rey-quavo-tough-live-debut-1235044413/,"The country-rap record is expected to appear on the singer's upcoming country albumLasso, out in September",Diamond in the Rough
Ice Spice Channels Early Nicki Minaj on'Y2K' Single 'Phat Butt',https://www.rollingstone.com/music/music-news/ice-spice-drops-y2k-single-phat-butt-1235044436/,"""Got these bitchеs bitin' all my flows,"" she raps. ""Like ballerinas, keep 'em on they toes""",Like Grrah
"Laura Jane Grace Sings About Feeling 'All F--ked Out,' Explains What That Means",https://www.rollingstone.com/music/music-news/laura-jane-grace-mississippi-medicals-all-fucked-out-1235044391/,"New single features a new backing band, the Mississippi Medicals, who'll tour with Grace this summer",All Shook Down
"Paris Hilton, Rina Sawayama Embrace Their Independence on New Song 'I'm Free'",https://www.rollingstone.com/music/music-news/paris-hilton-rina-sawayama-new-song-im-free-1235044340/,"TheInfinite Icontrack was inspired by Ultra Naté’s 1997 house hit, “Free""",Infinite Icon
Chappell Roan Reflects on Meteoric Rise During 'Fallon' Debut: 'I Was Right All Along',https://www.rollingstone.com/music/music-news/chappell-roan-good-luck-babe-fallon-1235044185/,"The eccentric musician performed latest single ""Good Luck, Babe!"" and looked back on the long road that led her to this explosive moment in her career","Good Luck, Babe!"
Gracie Abrams and Taylor Swift Know Heartbreak All Too Well on First Collaboration 'Us',https://www.rollingstone.com/music/music-news/gracie-abrams-taylor-swift-us-collaboration-release-1235044105/,"The song was produced by Aaron Dessner, a frequent collaborator of both artists, and appears on Abrams' latest studio albumThe Secret of Us",The Secret of Us
Coldplay Open Up Their Hearts Again on New Song 'Feelslikeimfallinginlove',https://www.rollingstone.com/music/music-news/coldplay-moon-music-song-feelslikeimfallinginlove-1235044121/,"Track marks the first official offering from the group's upcoming 10th studio album,Moon Music",🌙
"Rakim Roars Back With 'Be Ill,' Announces First New Album in 15 Years",https://www.rollingstone.com/music/music-news/rakim-be-ill-new-album-gods-network-1235044093/,The hip-hop legend will releaseG.O.D.’s Network (Reb7rth)next month,God Returns
"Ariana Grande Remixes ‘The Boy Is Mine’ With R&B Greats Brandy, Monica",https://www.rollingstone.com/music/music-news/ariana-grande-brandy-monica-the-boy-is-mine-remix-2-1235043972/,Brandy and Monica released the original chart-topping hit in 1998,Full Circle
"Camila Cabello Shares 'Sensual' Taste of 'C, XOXO' With 'Chanel No. 5'",https://www.rollingstone.com/music/music-news/camila-chanel-no-5-single-c-xoxo-1235043809/,"""I wanted you to be in the sensory world I was in when I wrote it,"" said the singer ahead of the track's release","Spritz, Spritz"
"Charli XCX, Lorde 'Work It Out' on the 'Girl, So Confusing' Remix",https://www.rollingstone.com/music/music-news/charli-xcx-lorde-work-it-out-girl-so-confusing-remix-1235043702/,"""One day we might make some music/The internet would go crazy,"" sang Charli on the originalBratsong",Brat Alert
"Niki Captures the Slow, Sudden Demise of Love in New 'Blue Moon' Single",https://www.rollingstone.com/music/music-news/niki-blue-moon-buzz-album-1235042110/,"The stunning song is the latest track from her third studio album,Buzz, out Aug. 9",Exclusive
Megan Thee Stallion Is Manifesting a Tove Lo Collab. The Swedish Diva Is 'So Ready',https://www.rollingstone.com/music/music-news/megan-thee-stallion-tove-lo-collab-viral-meme-1235043752/,"""Somebody record this for my girl and tell her we need a song,"" Megan said onstage Wednesday night",Period!
Young Thug RICO Trial: Lawyers Ask Georgia Supreme Court to Force Judge's Recusal,https://www.rollingstone.com/music/music-news/young-thug-ysl-rico-trial-judge-lawyers-1235043560/,"Defense lawyers say “troubling facts” about a secret meeting implicate Judge Ural Glanville in a joint effort to “coerce"" testimony",Young Thug Trial
Alicia Keys and Swizz Beatz Are Sending Their 'Giants' Art Collection on a Global Museum Tour,https://www.rollingstone.com/music/music-news/alicia-keys-swizz-beatz-museum-tour-1235043476/,"The exhibit, curated by Kimberli Gant, opened at the Brooklyn Museum earlier this year and will next appear at Atlanta's High Museum of Art",Museum Moves
"A Silly, Dancey, Killer Spider Inspired Suki Waterhouse's Second Album",https://www.rollingstone.com/music/music-news/suki-waterhouse-announces-second-album-memoir-of-sparklemuffin-1235043342/,"Singer teasesMemoir of a Sparklemuffin, out Sept. 13, with single ""Supersad""",SW2
Thurston Moore Announces Ninth Solo Album 'Flow Critical Lucidity',https://www.rollingstone.com/music/music-news/thurston-moore-new-album-announcement-1235043248/,"Sonic Youth founding guitarist shares new single ""Sans Limites"" featuring Stereolab's Lætitia Sadier ahead of LP's September 20 release",new album
Soul Coughing Reunite for First Tour in 25 Years,https://www.rollingstone.com/music/music-news/soul-coughing-reunite-first-tour-in-25-years-1235043262/,"""We said it would never happen,"" wrote frontman Mike Doughty in statement announcing reformation",Soul Put Back Together
See Pavement Rock Out to 'Summer Babe' in Unearthed Original Video,https://www.rollingstone.com/music/music-news/pavement-summer-babe-music-video-1235043240/,"Two members of the band were out of state when the clip was filmed in 1992, so the band held onto it for more than 30 years","Waiting, Waiting, Waiting"
Lady Gaga Sings 'Americano' for First Time Since 2013 at Vegas Residency,https://www.rollingstone.com/music/music-news/lady-gaga-sings-americano-first-time-since-2013-vegas-residency-1235043223/,Singer returned to Park MGM for seven more of her special Jazz & Piano shows,Born This Way Baby
Queen to Sell Music Catalog to Sony for More Than $1 Billion: Report,https://www.rollingstone.com/music/music-news/queen-catalog-sony-billion-dollars-1235043145/,"The multinational corporation will own most rights to the band's name and likeness, other than live performances",King Behavior
"Andy Frasco Comes Alive at Northlands, and Other Takeaways from the Eclectic Festival",https://www.rollingstone.com/music/music-news/northlands-festival-2024-review-andy-frasco-1235042990/,"From Goose's new drummer to a tribute to Dickey Betts, the best things we saw at the New Hampshire fest",Mountain Music
"Tyler, the Creator Drops Out of Lollapalooza, Outside Lands Headlining Slots",https://www.rollingstone.com/music/music-news/tyler-the-creator-lollapalooza-outside-lands-megan-thee-stallion-sabrina-carpenter-1235043041/,"Megan Thee Stallion will replace him at Lollapalooza, Sabrina Carpenter at Outside Lands",'Not Sexy at All'
Sabrina Carpenter Unveils 2024 'Short n’ Sweet' North American Arena Tour Dates,https://www.rollingstone.com/music/music-news/sabrina-carpenter-short-n-sweet-tour-1235043018/,"The musician will make her Madison Square Garden debut on the fall tour in support of her upcoming albumShort n' Sweet,out August 23",In A City Near You
Maya Hawke Widens Her Eyes to Sing 'Big Idea' on 'Kimmel',https://www.rollingstone.com/music/music-news/maya-hawke-big-idea-jimmy-kimmel-live-1235042944/,Actress and singer'sChaos Angelalbum came out in May,Big Eyedea
"Travis Scott Arrested on Disorderly Intoxication, Trespassing Charges in Miami",https://www.rollingstone.com/music/music-news/travis-scott-arrest-disorderly-intoxication-trespassing-miami-1235042918/,Rapper booked into Turner Guilford Knight Correctional Center early Thursday morning following incident aboard charter boat in Miami harbor,crimes and court
"Dr. Dre, Tyler, the Creator, YG, and Others ‘Pop Out’ at Kendrick Lamar’s Juneteenth Concert",https://www.rollingstone.com/music/music-news/kendrick-lamar-dr-dre-tyler-the-creator-yg-juneteenth-concert-1235042864/,"“We done lost a lot of homies to this music shit,” Lamar said as he partied onstage with dozens of Los Angeles luminaries",Sometimes You Gotta
Kendrick Lamar Performs 'Not Like Us' for the First Time at Juneteenth Concert,https://www.rollingstone.com/music/music-news/kendrick-lamar-performs-not-like-us-juneteenth-concert-1235042834/,He actually performed itfive timesat his hometown show 'The Pop Out: Ken & Friends',Popped Out
Lawsuit Against Madonna Over Late Start Times Dismissed,https://www.rollingstone.com/music/music-news/madonna-lawsuit-late-start-time-dismissed-1235042740/,Plaintiffs Michael Fellows and Jason Alvarez voluntarily dismissed their suit on Wednesday,Courts and Crime
A Long-Lost Nusrat Fateh Ali Khan Album Will Release This Fall,https://www.rollingstone.com/music/music-news/nusrat-fateh-ali-khan-lost-album-chain-of-light-1235042577/,"Khan originally recordedChain of Light34 years ago, and the project is slated to release on Sept. 20",Rediscovered
