title,link,summary,category
Kesha Earns Pre-Trial Win in Dr. Luke Defamation Case: Producer Will Be Considered ‘Public Figure’,https://www.rollingstone.com/music/music-news/kesha-dr-luke-defamation-trial-producer-public-figure-1234770432/,"""By 2014, when Gottwald initiated this defamation action, he was, by his own account, a celebrity"" a judge declared",Court Update
Doja Cat (FKA Emcee Flapchunks the 3rd) Teases New Single,https://www.rollingstone.com/music/music-news/doja-cat-teases-new-music-1234770440/,"Pop star is set to return this week with a new single, ostensibly called ""Attention,"" one month after trolling fans about her ""cash-grab"" past",🩸
Jennie Is 'Doing My Best to Recover' After Leaving Blackpink Show Early for Her Health,https://www.rollingstone.com/music/music-news/blackpink-jennie-recovering-after-leaving-concert-health-1234770222/,"Blackpink's label said she left the group's concert in Melbourne due to her ""deteriorating condition""",Health Scare
The 1975 Are Still at Their Very Best for New North American Tour Dates,https://www.rollingstone.com/music/music-news/the-1975-new-north-american-tour-dates-1234766917/,The Manchester band is currently playing festivals across the UK and Europe this summer,Round Two
Olivia Rodrigo Is Finally Ready to Release New Music,https://www.rollingstone.com/music/music-news/olivia-rodrigo-new-single-vampire-1234770330/,"Her new single, ""Vampire,"" will arrive at the end of June, marking her first music sinceSour",The Wait Is (Almost) Over
"Killer Mike Drops Wisdom With André 3000, Future, Eryn Allen Kane on 'Scientists and Engineers'",https://www.rollingstone.com/music/music-news/killer-mike-andre-3000-future-scientists-and-engineers-1234770237/,"Song will appear on the Atlanta MC's upcoming solo album,Michael",Michael and Co.
Julia Jacklin Evokes 'Shivers' in Shimmery Rowland S. Howard Cover,https://www.rollingstone.com/music/music-news/julia-jacklin-shivers-roland-s-howard-nick-cave-the-boys-next-door-cover-1234770224/,"Rendition of track originally recorded by Howard and Nick Cave’s the Boys Next Door “was one of the first songs I ever learnt to play,” Australian singer says",Permanent Shiver
"Grammys Add Three New Categories, Including Best African Performance and Pop Dance Recording",https://www.rollingstone.com/music/music-news/grammys-add-three-categories-dance-pop-african-performance-alternative-jazz-album-1234770173/,"""By introducing these three new categories, we are able to acknowledge and appreciate a broader array of artists,"" said Harvey Mason Jr., CEO of the Recording Academy",New Trophies
Paul McCartney Used AI to Make a Final Beatles Song — But Not in a Creepy Way,https://www.rollingstone.com/music/music-news/paul-mccartney-ai-last-beatles-song-john-lennon-1234770145/,Musician was able to complete an old John Lennon demo using the same tech Peter Jackson employed to isolate and restore audio forGet Back,And Your AI Can Sing
"Hit Writers for Katy Perry, Beyoncé Ask: Is It Time to Strike?",https://www.rollingstone.com/music/music-news/katy-perry-beyonce-songwriters-pay-townhall-1234769868/,"""It’s the dumbest business model on the planet. In what other industry do you show up for work for free every day just strung out on potential,"" asks writer Bonnie McKee",Misery Business
Chris Hemsworth Loves Ed Sheeran So Much He's Making Fancams,https://www.rollingstone.com/music/music-news/chris-hemsworth-ed-sheeran-concert-matt-damon-1234770087/,TheThorstar saw his third (third!) Sheeran show this year — and even brought along Matt Damon,Galway Guy
Queens of the Stone Age’s Josh Homme Reveals He Had Surgery to Remove Cancer,https://www.rollingstone.com/music/music-news/queens-of-the-stone-age-josh-homme-cancer-surgery-1234769873/,"""Cancer is just the cherry on top of an interesting time period, you know?"" he says in new interview",Recovering
BTS Member J-Hope Shares Heartfelt Letter From Military,https://www.rollingstone.com/music/music-news/bts-j-hope-army-letter-from-military-1234769678/,"The superstar also released a rock version of ""Arson"" ahead of the group's 10th anniversary",BTS Army
Not-So-Quiet Storm: Anita Baker Is Feuding With Babyface Fans on Twitter,https://www.rollingstone.com/music/music-news/anita-baker-feud-babyface-fans-twitter-1234769664/,"There still appear to be some hard feelings over a delayed concert in New Jersey last month, which forced Babyface to call off his opening set",Tweetstorm
YNW Melly Trial: Attorney Questions Why Rapper Would Kill His 'Best Friends',https://www.rollingstone.com/music/music-news/ynw-melly-murder-trial-opening-statements-1234769622/,"Florida prosecutors say there was a ""lack of evidence"" the two men were killed in a drive-by shooting",YNW Melly Trial
Gayle Is ‘Scared But Ready’ to Go on Her Own Tour After Opening for Taylor Swift,https://www.rollingstone.com/music/music-news/gayle-announces-scared-but-trying-tour-2023-1234769549/,"""I’ve learned I can do things even though I’m afraid,"" Gayle said",PQRSTour
Mariah Carey to Host 50th Anniversary Hip-Hop Celebration at Madison Square Garden,https://www.rollingstone.com/music/music-news/hot-97-50th-anniversary-hip-hop-celebration-1234769465/,"Maxwell will also host the September 15 event, which will feature appearances from Wu-Tang Clan, Mary J. Blige, EPMD, Tyrese, and Sean Paul",50 Years of Hip-Hop
Sigur Rós Return With a Grim Vision of the Future on 'Blóðberg',https://www.rollingstone.com/music/music-news/sigur-ros-blooberg-kjartan-sveinsson-reunion-1234769318/,The song marks the Icelandic outfit's first since the return of multi-instrumentalist Kjartan Sveinsson,Return Of the Rós
Blackpink's Jennie Recovering After Leaving Concert Due to 'Deteriorating Condition',https://www.rollingstone.com/music/music-news/blackpinks-jennie-leaves-melbourne-concert-early-illness-1234769205/,"After skipping soundcheck earlier in the day, Jennie exited the show in the middle of their performance",On the Mend
BTS 10th Anniversary Celebration Turn Seoul Bridges and Landmarks Purple,https://www.rollingstone.com/music/music-news/bts-anniversary-celebrations-turn-seoul-bridges-and-landmarks-purple-1234769089/,The group will celebrate its tenth anniversary with a festival in the capital,Pride and Joy
Britney Spears Responds to 'Not True' Drug Claims: 'It Breaks My Heart',https://www.rollingstone.com/music/music-news/britney-spears-reacts-drug-claims-not-true-1234768823/,"""The fact that people are claiming things that are not true is so sad,"" Spears says of tabloid rumors",'Make Up Lies'
"Indiana Man Arrested for Stalking Taylor Swift, Intimidating Her Eras Tour Dancers",https://www.rollingstone.com/music/music-news/indiana-man-arrested-stalking-taylor-swift-intimidation-eras-tour-dancers-1234768429/,"36-year-old Mitchell Taebel faces charges of stalking, invasion of privacy, intimidation and harassment after appearing at singer's Nashville home among other social media threats",Crimes and Court
‘Enough Excuses’: Troye Sivan Teases First Album in 5 Years With Single Announcement,https://www.rollingstone.com/music/music-news/troye-sivan-teases-first-album-five-years-rush-single-1234768349/,"""Enough saying ‘soon’ 🙃 this is for YOU and it starts NOWWWW,"" Sivan wrote on Friday",Music OTW
"David Byrne's 'Here Lies Love' Reaches Agreement, Now Hiring Live Musicians",https://www.rollingstone.com/music/music-news/david-byrne-here-lies-love-broadway-musicians-union-agreement-1234768306/,"The show will hire 12 musicians, after union pushback over the musical's plans to use pre-recorded tracks",The Show Goes On
Moneybagg Yo Heads to Arenas for 'Larger Than Life' Tour,https://www.rollingstone.com/music/music-news/moneybagg-yo-larger-than-life-tour-dates-2023-1234768033/,"""Going around the world putting on for my hood!"" he wrote on Instagram as he announced the shows",Rap on the Road
Kelly Clarkson Unleashes Her Post-Divorce Anger on New Song 'Red Flag Collector',https://www.rollingstone.com/music/music-news/kelly-clarkson-red-flag-collector-1234767957/,"The track will appear on her upcoming album,Chemistry",I Don't
Young Dolph Suspect Pleads Guilty to Aiding Gunman After Rapper’s Murder,https://www.rollingstone.com/music/music-news/young-dolph-suspect-pleads-guilty-aiding-gunman-after-murder-1234767902/,"""Taking possession of the cell phone and the car aided Mr. Justin Johnson in his continued evasion of the authorities and the continued cover-up of the conspiracy,"" the prosecutor said",Crime and Court
Aqua Brings Tiësto to the Party With First Official 'Barbie Girl' Remix,https://www.rollingstone.com/music/music-news/aqua-barbie-girl-tiesto-remix-1234767830/,"Their party, unfortunately, is completely separate from the slate of artists featured on the official soundtrack to Greta Gerwig'sBarbie",Larger Than Life
"Renee Rapp Sings Her Way Through Tough Times on New Ballad, 'Snow Angel'",https://www.rollingstone.com/music/music-news/renee-rapp-snow-angel-2-1234767725/,"The track heralds the actress and singer-songwriter's upcoming album, also titled 'Snow Angel'",'Until I'm Worthy'
Babyface Brings Decades of Hits to the 'Tiny Desk',https://www.rollingstone.com/music/music-news/babyface-tiny-desk-concert-1234767719/,"The singer/songwriter/producer played classics — from Whitney Houston to Fall Out Boy — with help from vocalists Chanté Moore, Tank, and Avery Wilson",Mr. Face
Slipknot Release Surprise EP as Longtime Keyboardist Craig Jones Exits Band,https://www.rollingstone.com/music/music-news/slipknot-adderall-craig-jones-exit-1234767666/,"'Adderall' release features alternate versions of the track that opened last year'sThe End, So Faralbum",'Knot Now
PinkPantheress Channels Lost Love and Early 2000s Nostalgia on 'Angel' from 'Barbie' Soundtrack,https://www.rollingstone.com/music/music-news/barbie-the-album-pinkpantheress-shares-angel-from-film-soundtrack-1234767672/,The record sounds like the perfect soundtrack to the Barbie dress-up games of the early 2000s that died when Adobe Flash Player did,This Barbie Slays
Debbie Gibson Throws a Seventies Vintage Disco Party in 'Love Don’t Care' Video,https://www.rollingstone.com/music/music-news/debbie-gibson-new-video-love-dont-care-1234767665/,"The dazzling track appears on the once and future pop queen's 2021 album,The Body Remembers",The Debbiessaince
Shawn Mendes Is Heartbroken — and Anxious About Climate Change — on 'What the Hell Are We Dying For?',https://www.rollingstone.com/music/music-news/shawn-mendes-new-song-what-the-hell-are-we-dying-for-1234767640/,New song was written this week as wildfire smoke choked the East Coast and amid reports of another break-up with Camilla Cabello,Going Through It
The Weeknd and Lily-Rose Depp Roll Out New Music From HBO’s 'The Idol',https://www.rollingstone.com/music/music-news/the-idol-world-class-sinner-im-a-freak-the-lure-songs-1234766947/,"""World Class Sinner/I’m a Freak"" and theme song ""The Lure"" are the first releases from the series' soundtrack",Weeknd Tunes
"Jessie Murph, Maren Morris Shame a Cowboy Heartbreaker in 'Texas' Video",https://www.rollingstone.com/music/music-news/jessie-murph-maren-morris-texas-video-1234766982/,"""It's a vulnerable breakup song with teeth,"" said Morris of the collab single","More Exes, More Texas"
BTS Prep for Anniversary Festival and Future Together With New Single 'Take Two',https://www.rollingstone.com/music/music-news/bts-take-two-new-single-1234766925/,The event will take place on June 17 in Seoul,The Return
"If You F-ck With Sam Smith, You F-ck With Madonna: Duo Drops Sexy Collab 'Vulgar'",https://www.rollingstone.com/music/music-news/sam-smith-madonna-vulgar-release-1234766501/,"""Boy, get down on your knees 'cause I am Madonna,"" she sings. Hot!",S&M
"Drake, J Hus Bring Summer Dance Vibes on 'Who Told You'",https://www.rollingstone.com/music/music-news/drake-j-hus-who-told-you-song-1234767182/,Drake dedicated a bar to confidant Lilah Pi on the Afroswing track,Summer Song
Takeoff's Mother Sues Venue Owners Where Rapper Was Killed,https://www.rollingstone.com/music/music-news/takeoff-mother-files-wrongful-death-lawsuit-houston-venue-owners-1234766955/,"Migos rapper's mother, Tatania Davenport, cites nearly 20 instances of negligence by owners of 810 Billiards and Bowling",Crimes and Court
"Drake, GloRilla, Lizzo Lead BET Awards Nominations",https://www.rollingstone.com/music/music-news/bet-awards-nominations-1234766793/,Awards ceremony will take place later this month in Los Angeles,About Damn Time
Jason Derulo Speeds Up and Slows Down on New Single 'Slow Low',https://www.rollingstone.com/music/music-news/jason-derulo-shares-new-single-slow-low-1234766677/,"Yes, he sings his own name on this one too",Summer Jam
Dennis Quaid Debuts Songs from New Album at Chase United Card Event,https://www.rollingstone.com/music/music-news/chaseunitedcardevent-1234765468/,"“Everybody having a good time so far?” singer-songwriter and actor Dennis Quaid asked the cheering crowd in the heart of Downtown Los Angeles last Thursday night. Performing an acoustic set, the Emmy- and two-time Golden Globe-nominated star showcased his powerful musical talent and undeniable stage presence at an exclusive Chase United Cardmember event on June […]",
Watch Pink's Daughter Willow Steal the Show With 'Cover Me in Sunshine' Performance,https://www.rollingstone.com/music/music-news/pink-daughter-willow-sage-hart-cover-me-in-sunshine-1234766440/,Willow Sage Hart strode onstage with confidence and wowed her mother Wednesday night at the singer's tour opener in England,Hart Warming
Lana Del Rey Thinks Her Dad Rob Grant 'Plays Just Like Billy Joel' on New Collab,https://www.rollingstone.com/music/music-news/lana-del-rey-joins-dad-rob-grant-hollywood-bowl-1234766405/,"""I know I can't see the whole picture,"" Del Rey sings. ""But I like to dream about my days of gold""",Father-Daughter Dance
See Joni Mitchell Sing 'A Case of You' With Brandi Carlile and Marcus Mumford,https://www.rollingstone.com/music/music-news/joni-mitchell-brandi-carlile-a-case-of-you-at-newport-1234766335/,The performance will see an official release this summer on the new 'At Newport' live album,Hey Joni
Steve Aoki's Authenticated Signature on a Funko Pop Lands Someone $800 on 'Pawn Stars',https://www.rollingstone.com/music/music-news/steve-aoki-authenticates-funko-pop-signature-on-pawn-stars-1234766313/,"The woman who brought the collector's item in originally wanted $2,000 for it",If You Say So
Grimes (Not the AI One) and Anyma Team for New Song 'Welcome to the Opera',https://www.rollingstone.com/music/music-news/grimes-anyma-team-new-song-welcome-to-the-opera-1234766344/,"Long-teased collaboration, a staple of both artists' live sets, finally sees release",future music
Kelly Clarkson Goes Rock to Cover Red Hot Chili Peppers Single 'Can't Stop',https://www.rollingstone.com/music/music-news/kelly-clarkson-covers-red-hot-chili-peppers-cant-stop-1234766273/,"Last season onThe Kelly Clarkson Show, the singer took on the band's 1991 single ""Under the Bridge""",Kellyoke (Rock Version)
"See Paris Hilton, Kim Petras Perform 'Stars Are Blind' at Heiress' First-Ever Concert",https://www.rollingstone.com/music/music-news/paris-hilton-kim-petras-stars-are-blind-first-ever-concert-1234766219/,"""This show is truly such a dream come true,"" Hilton says of first solo gig in Los Angeles",'Electrifying'
Neil Young Launching West Coast Solo Acoustic Theater Tour in July,https://www.rollingstone.com/music/music-news/neil-young-west-coast-theater-tour-july-1234766077/,The show will center around songs from Young's vast catalog that he's never performed in a concert setting,Rust Never Sleeps
Chris Stapleton Cancels Outdoor New York Concert Due to Wildfire Smoke,https://www.rollingstone.com/music/music-news/chris-stapleton-cancels-new-york-concert-canada-wildfire-1234766132/,Canada wildfires have prompted air quality warnings across the eastern seaboard,Concert Cancelled
"Janelle Monáe's 'The Age of Pleasure' Track List Features Grace Jones, Sister Nancy",https://www.rollingstone.com/music/music-news/janelle-monae-the-age-of-pleasure-tracklist-grace-jones-sister-nancy-1234766121/,"The artist's new album is set to release this Friday, June 9",Two Days
"Juneteenth Concert at White House: Jennifer Hudson, Method Man, and More to Perform",https://www.rollingstone.com/music/music-news/jennifer-hudson-method-man-juneteenth-concert-white-house-1234766034/,"Juneteenth, which commemorates the end of slavery in the United States, was signed into law by Biden in 2021",Black Music Month
Astroworld: Court Upholds Ruling Keeping Lawyers From Speaking to Media,https://www.rollingstone.com/music/music-news/astroworld-crowd-crush-gag-order-upheld-1234765880/,"ABC News argued last year that the order ""restricted the flow of accurate, newsworthy information not only about the Astroworld litigation but also about the Astroworld Festival""",Astroworld
Yungblud Embraces His Lowest Point on 'LowLife': 'I Wanted to Be Nothing',https://www.rollingstone.com/music/music-news/yungblud-lowlife-new-song-listen-1234765865/,The British rocker battles external perceptions and internal discomfort on the new single,Rock Bottom
Tupac Shakur Finally Receives a Star on the Hollywood Walk of Fame,https://www.rollingstone.com/music/music-news/tupac-shakur-star-hollywood-walk-of-fame-1234765928/,"Rapper's sister Sekyiwa ""Set"" Shakur, radio host Big Boy, and Compton's YG among those who attended ceremony",California Love
Slipknot's Shawn 'Clown' Crahan to Miss Upcoming Tour to Care for Wife Amid 'Health Issues',https://www.rollingstone.com/music/music-news/slipknot-shawn-clown-crahan-misses-tour-1234765767/,"""We've been through this before and as always, we appreciate the love and support,"" percussionist says. ""See all of you very soon""",Priorities
Aluna Soaks in Luxury With MNEK and Pabllo Vittar on 'Oh the Glamour',https://www.rollingstone.com/music/music-news/aluna-new-single-oh-the-glamour-announces-album-mycelium-1234765635/,"The song is the latest single from Aluna's forthcoming second studio album MYCELiUM, out July 7",Lead Single
Pieces of Me,https://www.rollingstone.com/music/music-news/legoplay_piecesofme_de-1234764537/,Samira Wileys großartiges Portrait aus LEGO® Steinen,
Ma vie brique par brique L’autoportrait de Samira Wiley (en briques LEGO®),https://www.rollingstone.com/music/music-news/legoplay_piecesofme_fr-1234764896/,"Une vague d’excitation m’envahit lorsque je m’assois pour interviewer l’actrice et icône queer Samira Wiley à propos d’une collaboration qui a vu le jour dans mon paradis gay : un portrait géant de Wiley d’un mètre cinquante de haut, entièrement réalisé en briques LEGO®. Il a été conçu pour lancer une campagne incitant au jeu […]",
"Fletcher to Celebrate Pride Month With Meet Her at the Bar Events, GLAAD Donations",https://www.rollingstone.com/music/music-news/fletcher-meet-her-at-the-bar-dates-1234765421/,Singer has organized special events at queer bars around the U.S. to help the LGBTQ community,Fun Raiser
"The xx's Romy Announces Debut Solo LP 'Mid Air,' Shares New Single 'Loveher'",https://www.rollingstone.com/music/music-news/the-xx-romy-solo-album-mid-air-new-single-loveher-1234765440/,"Singer's album, ""a collection of songs celebrating love, navigating loss and exploring identity,"" arrives Sept. 8",Finally
Pieces of Me: Samira Wiley’s Radiant LEGO Self-Portrait,https://www.rollingstone.com/music/music-news/legoplay_piecesofme-1234746513/,"A surge of excitement rushes as I sit down to interview actor and queer icon, Samira Wiley, about a collaboration made in my own personal gay heaven: a 5-foot tall portrait of Wiley, created entirely from LEGO bricks. The portrait was created to kickstart a campaign encouraging the use of play and creative expression, to […]",
Matty Healy Has Been Staying Offline and With the Boys After Reported Split With Taylor Swift,https://www.rollingstone.com/music/music-news/the-1975-matty-healy-address-taylor-swift-break-up-1234765213/,The 1975 frontman seemed to address the alleged end of his never-confirmed relationship with Swift at a recent show,Time Healys All
"See Coldplay, Stereophonics' Kelly Jones Sing 'Dakota' With Tens of Thousands of Welshmen",https://www.rollingstone.com/music/music-news/coldplay-stereophonics-kelly-jones-sing-dakota-1234765123/,Jones made a surprise appearance at Coldplay's Cardiff performance on Tuesday,Polyphonics
Christine and the Queens Spend 'A Day in the Water' on New Song,https://www.rollingstone.com/music/music-news/christine-and-the-queens-a-day-in-the-water-new-song-1234765125/,"Band's latest albumParanoïa, Angels, True Lovearrives June 9",'The Light of Honesty'
PJ Harvey Yearns for Change on New Song 'I Inside the Old I Dying',https://www.rollingstone.com/music/music-news/pj-harvey-i-inside-the-old-i-dying-song-1234764775/,"Song will appear on her upcoming album, 'I Inside the Old Year Dying'",Transformation
Morgan Wallen Cleared to Sing After Four Weeks of Vocal Rest,https://www.rollingstone.com/music/music-news/morgan-wallen-cleared-to-sing-after-vocal-rest-1234765105/,He had previously announced the postponement of six weeks' worth of shows in order to recover from a vocal fold trauma diagnosis,Medically Cleared
"George Winston, the Quiet Giant of Solo Piano Music, Dead at 73",https://www.rollingstone.com/music/music-news/george-winston-dead-obituary-1234764944/,"The musician, who sold over 15 million records during his career, had been battling cancer for 10 years",Obituary
Dua Lipa 'Levitating' Copyright Lawsuit Dropped by Accusers,https://www.rollingstone.com/music/music-news/dua-lipa-levitating-copyright-lawsuit-dismissed-1234764884/,"After a judge dismissed the case, the reggae band Artikal Sound System dropped the suit after deciding not to amend the complaint",Loss vs. Lipa
Dave Grohl Shares Emotional Letter to Foo Fighters Fans After First Shows Without Taylor Hawkins,https://www.rollingstone.com/music/music-news/dave-grohl-fan-letter-foo-fighters-first-shows-without-taylor-hawkins-1234764835/,"""We've always done this together,"" Grohl wrote",Time and Time Again
Jaden Hossler Seeking Mental Health Treatment After 'Hardest Time of My Life',https://www.rollingstone.com/music/music-news/jaden-hossler-seeking-mental-health-treatment-1234764771/,"""I feel as if I have hit a wall where it is starting to affect the simplest most basic parts of my life,"" the musician said",Well-Being First
L'Rain Traces the Rise and Fall of a Relationship in Real Time on 'New Year's UnResolution',https://www.rollingstone.com/music/music-news/lrain-new-song-new-years-unresolution-1234764749/,"The track marks the first new music from the Brooklyn artist since her celebrated 2021 album,Fatigue",L'Rain Or Shine
Corook Plots First-Ever Headlining Tour: 'It Feels So Insane',https://www.rollingstone.com/music/music-news/corook-announces-serious-person-tour-2023-1234764739/,"The new run of shows will support their recent EP,Serious Person (Part 1), which featured the hit ""If I Were a Fish""",If I Were on Tour
Wilco Bring 'Cruel Country' on the Road With U.S. Tour,https://www.rollingstone.com/music/music-news/wilco-fall-us-tour-2023-1234764659/,New fall dates follow a set of Midwestern and Southern shows earlier this year,Tour to Infinity
Abbey Road Studios Announces Music Photography Awards 2023,https://www.rollingstone.com/music/music-news/abbey-road-studios-music-photography-awards-2023-enter-competition-1234764630/,The legendary recording studio hosts its second annual photo competition with open-entry submissions,MPAs 2023
"Astrud Gilberto, 'The Girl From Ipanema' Singer, Dead at 83",https://www.rollingstone.com/music/music-news/astrud-gilberto-obituary-1234764496/,Vocalist helped popularize bossa nova in the mid-Sixties,Obituary
Geezer Butler Finally Tells All on Black Sabbath’s Rocky 2011 Reunion: Excerpt,https://www.rollingstone.com/music/music-news/black-sabbath-geezer-butler-book-into-the-void-excerpt-1234746463/,"In the newly released memoir,Into the Void, the bassist-lyricist unpacks the heavy metal group's legacy, tracing its highs and lows",Exclusive
4 Science-Backed Ways Listening To Music Will Improve Your Love Life,https://www.rollingstone.com/music/music-news/bumble-rollingstone-1234737694/,"For most of us, listening to music just feels like a pleasurable thing we do because we want to do it — like watching TV or going to a fun dinner with friends. But did you know listening to music can actually help benefit your love life? Here are four science-backed ways how: It Will […]",
"Kelly Clarkson, Foo Fighters, Travis Scott to Bring the Hits at 2023 iHeartRadio Music Festival",https://www.rollingstone.com/music/music-news/iheartradio-music-festival-lineup-kelly-clarkson-foo-fighters-1234764474/,"Two-day Las Vegas concert will also feature Fall Out Boy, Sheryl Crow, Kane Brown, Public Enemy, and more",Hit Parade
Miranda Lambert and Leon Bridges Wonder What Could Be on 'If You Were Mine',https://www.rollingstone.com/music/music-news/miranda-lambert-leon-bridges-duet-single-if-you-were-mine-1234764453/,"""When we finished this song, we sent it to Leon in hopes that he would want to collaborate and we were so glad that he said yes,"" Lambert shared",Duet
Young Thug’s Brother Unfoonk Sentenced to Nine Years in Prison for Violating Probation,https://www.rollingstone.com/music/music-news/young-thug-brother-unfoonk-sentenced-prison-rico-case-1234764381/,"Investigators determined that the 34-year-old was caught with a firearm, and violated the terms of his probation",COURTS AND CRIME
Nicki Minaj Says She'll Release Her Next Album in October,https://www.rollingstone.com/music/music-news/nicki-minaj-new-album-october-1234764327/,"Along with numerous collabs this year, the Queen of Rap released solo single ""Red Ruby Da Sleeze"" in early March",Barbz Rise
Charlie Wilson Takes the 'Tiny Desk' to Church,https://www.rollingstone.com/music/music-news/charlie-wilson-gap-band-tiny-desk-1234759558/,The R&B/soul great spread some love while sharing new favorites and Gap Band classics during his performance,Uncle Charlie
Lewis Capaldi Cancels June Concerts to 'Rest and Recover',https://www.rollingstone.com/music/music-news/lewis-capaldi-cancels-concerts-rest-recover-1234755958/,"""I'm getting all the help and support I need from the incredible people around me who I'm so grateful for,"" Capaldi wrote",Taking Time
Paul Oakenfold Denies 'Baseless' Sexual Harassment Allegations,https://www.rollingstone.com/music/music-news/paul-oakenfold-denies-sexual-harassment-allegations-1234749116/,"The DJ — who was accused of masturbating in front of ""Jane Roe"" plaintiff on several occasions — said he was considering a countersuit",Oakenfeld Allegations
Paul Oakenfold Faces Sexual Harassment Lawsuit From Former Personal Assistant,https://www.rollingstone.com/music/music-news/paul-oakenfold-sexual-harassment-lawsuit-1234747144/,"DJ and producer accused of masturbating in front of ""Jane Roe"" plaintiff on several occasions, lawsuit alleges",Crimes and Court
"See DJ Khaled, DMC, and Melle Mel Talk Hip-Hop's Roots in New Educational Video",https://www.rollingstone.com/music/music-news/dmc-melle-mel-dj-kahled-teachrock-hip-hop-curriculum-1234747548/,"Clip arrives via Stevie Van Zandt's TeachRock organization, which provides materials to classrooms",The Message
Renee Rapp Changed Directions for 'Snow Angel' LP; Now It's Finally Coming Out,https://www.rollingstone.com/music/music-news/renee-rapp-snow-angel-1234747370/,"Singer, who also acts in theMean Girlsmusical, wrote the title song last month on which she processes a trauma",'This Is Different'
"Taylor Swift Taps Fall Out Boy, Hayley Williams for 'Speak Now Taylor's Version'",https://www.rollingstone.com/music/music-news/taylor-swift-reveals-speak-now-taylors-version-tracklist-fall-out-boy-hayley-williams-paramore-1234747377/,"""SinceSpeak Nowwas all about my songwriting, I decided to go to the artists who I feel influenced me most powerfully as a lyricist at that time and ask them to sing on the album,"" musician writes",Story of Us
Hayley Williams Regrets Shaming Disruptive Fans at Paramore Show: 'I Abused My Responsibility',https://www.rollingstone.com/music/music-news/hayley-williams-regrets-embarrassing-disruptive-fans-at-paramore-show-1234747286/,"The band performed two sold-out concerts at Madison Square Garden, but the singer can't shake the image of the two fans she had removed from the pit during the first show",Still Learning
Rolling Loud Miami 2023 Adds Anuel AA and El Alfa to Lineup,https://www.rollingstone.com/music/music-news/rolling-loud-miami-2023-anuel-aa-el-alfa-added-lineup-1234730451/,"The hip-hop music festival features rock, R&B, and now Latin acts on its lineup for the first time",🇩🇴 + 🇵🇷
"Snoop Dogg, Lil Wayne, Ice Cube to Join Run-D.M.C. at Hip Hop 50 Live",https://www.rollingstone.com/music/music-news/run-dmc-snoop-dogg-lil-wayne-ice-cube-hip-hop-50-live-1234747265/,"Ghostface Killah, Common, T.I., Fat Joe, Lil Kim, Eve, and more will also take the stage at the special August gig at Yankee Stadium",Exclusive
